epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2333.31,1.08145,0.65453,1.17744,0.93435,0.89709,0.94735,0.68283,0.99173,0.95199,1.13524,0.00505,0.00505,0.00505
62,2371.45,1.08098,0.64705,1.17929,0.94415,0.88738,0.94371,0.68616,1.00047,0.86841,1.15696,0.0049675,0.0049675,0.0049675
63,2409.65,1.0603,0.64,1.16944,0.92839,0.90097,0.92972,0.66693,1.00764,1.25499,1.14594,0.004885,0.004885,0.004885
64,2447.88,1.07726,0.64591,1.17378,0.92309,0.90097,0.94396,0.68177,1.00936,1.0224,1.16419,0.0048025,0.0048025,0.0048025
65,2485.9,1.0721,0.64507,1.16653,0.91138,0.91262,0.94057,0.69068,0.97984,1.10257,1.14706,0.00472,0.00472,0.00472
66,2523.94,1.0626,0.63142,1.17073,0.92182,0.89294,0.9449,0.6901,0.98324,0.94693,1.1615,0.0046375,0.0046375,0.0046375
67,2562.03,1.05577,0.62764,1.15476,0.90924,0.92039,0.93606,0.68217,0.99439,1.16383,1.15231,0.004555,0.004555,0.004555
68,2600.08,1.07479,0.62813,1.17485,0.90785,0.91827,0.94276,0.69035,0.97007,0.93269,1.14219,0.0044725,0.0044725,0.0044725
69,2638.18,1.05865,0.62946,1.1657,0.90556,0.91229,0.93989,0.69014,0.96835,0.92848,1.14294,0.00439,0.00439,0.00439
70,2676.26,1.04169,0.62304,1.15835,0.94239,0.8932,0.94347,0.68702,0.98917,0.89996,1.16024,0.0043075,0.0043075,0.0043075
71,2714.37,1.04349,0.61075,1.15416,0.9245,0.90346,0.93699,0.68293,0.97815,0.99136,1.14249,0.004225,0.004225,0.004225
72,2752.39,1.05219,0.61017,1.16528,0.92962,0.91068,0.95112,0.68884,0.96272,0.92513,1.13047,0.0041425,0.0041425,0.0041425
73,2790.31,1.04704,0.62172,1.16953,0.91859,0.91262,0.94945,0.68647,0.9727,0.98011,1.138,0.00406,0.00406,0.00406
74,2828.37,1.04026,0.60783,1.15024,0.90054,0.9301,0.95095,0.68994,0.9862,0.96269,1.14657,0.0039775,0.0039775,0.0039775
75,2866.57,1.04047,0.60077,1.15915,0.92072,0.90199,0.94477,0.68837,0.97735,0.98577,1.14427,0.003895,0.003895,0.003895
76,2904.73,1.04153,0.60148,1.14871,0.89864,0.91068,0.93655,0.69007,0.97569,0.97338,1.13707,0.0038125,0.0038125,0.0038125
77,2942.81,1.02316,0.60362,1.14779,0.91706,0.90291,0.9426,0.6927,0.98287,1.05656,1.14133,0.00373,0.00373,0.00373
78,2980.97,1.0279,0.60168,1.14663,0.9329,0.89709,0.94338,0.69373,0.98167,0.86984,1.14005,0.0036475,0.0036475,0.0036475
79,3019.1,1.02285,0.58635,1.1424,0.92908,0.89032,0.9464,0.68918,0.97841,0.94405,1.13679,0.003565,0.003565,0.003565
80,3057.15,1.02268,0.58937,1.15027,0.91146,0.89903,0.9425,0.68799,0.97512,1.01126,1.13657,0.0034825,0.0034825,0.0034825
81,3095.27,1.01603,0.5889,1.14203,0.92265,0.89903,0.94072,0.69244,0.99233,0.97335,1.15474,0.0034,0.0034,0.0034
82,3133.37,1.01373,0.59437,1.13942,0.91045,0.91068,0.93777,0.6889,0.98448,1.00633,1.1474,0.0033175,0.0033175,0.0033175
83,3171.63,1.0022,0.57918,1.13676,0.91331,0.90874,0.93305,0.68338,0.9914,1.04774,1.14727,0.003235,0.003235,0.003235
84,3209.79,1.00994,0.57299,1.14346,0.91078,0.90485,0.93424,0.68329,0.99821,0.97996,1.15551,0.0031525,0.0031525,0.0031525
85,3247.88,1.01669,0.57796,1.13027,0.92328,0.9068,0.93619,0.68835,0.98732,1.00168,1.14787,0.00307,0.00307,0.00307
86,3285.98,0.99598,0.57183,1.12747,0.92674,0.90888,0.93951,0.69365,0.97627,0.98443,1.14406,0.0029875,0.0029875,0.0029875
87,3324.15,0.99228,0.573,1.12389,0.92482,0.90772,0.94242,0.69787,0.97022,0.98751,1.13742,0.002905,0.002905,0.002905
88,3362.37,0.98894,0.56175,1.12124,0.93191,0.90874,0.94572,0.70532,0.96411,0.96651,1.13748,0.0028225,0.0028225,0.0028225
89,3400.48,0.98061,0.56468,1.12335,0.91853,0.91943,0.94314,0.69644,0.97275,0.95571,1.1446,0.00274,0.00274,0.00274
90,3438.6,0.98847,0.56011,1.12016,0.92194,0.91732,0.94379,0.6943,0.97435,0.92112,1.13938,0.0026575,0.0026575,0.0026575
91,3476.75,0.98556,0.55748,1.12567,0.92095,0.92039,0.93938,0.69392,0.98135,0.93974,1.14328,0.002575,0.002575,0.002575
92,3514.84,0.97893,0.55183,1.12111,0.91894,0.91845,0.94005,0.70039,0.96676,0.90949,1.1336,0.0024925,0.0024925,0.0024925
93,3552.87,0.96804,0.55313,1.11291,0.92346,0.91369,0.94099,0.69898,0.95399,0.90555,1.12427,0.00241,0.00241,0.00241
94,3591.04,0.96825,0.54985,1.12483,0.93188,0.9031,0.93957,0.69935,0.95988,0.90377,1.12827,0.0023275,0.0023275,0.0023275
95,3629.18,0.97068,0.5423,1.11653,0.93062,0.91158,0.94258,0.70135,0.96537,0.86626,1.13303,0.002245,0.002245,0.002245
96,3667.36,0.96308,0.53939,1.11255,0.92899,0.9165,0.94255,0.70122,0.96348,0.8351,1.13307,0.0021625,0.0021625,0.0021625
97,3705.46,0.95263,0.53565,1.10142,0.9274,0.91773,0.94218,0.70145,0.95372,0.84509,1.12545,0.00208,0.00208,0.00208
98,3743.5,0.95906,0.53769,1.10358,0.92872,0.90874,0.94174,0.70143,0.9544,0.84977,1.12305,0.0019975,0.0019975,0.0019975
